listing_id,WIC,SNAP,longitude,latitude,location_address,listing_name,fm_bool,csa_bool,om_bool,Farmer Market Type,Benefit Type,Block_FIPS,bbox,county_name,County_FIPS,State_FIPS,State_name,geometry
701348,0.0,0.0,-73.786625,44.19936,"1925 Rt. 73, Keene Valley, New York 12943",Rivermede Farm Market,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,360319609021040.0,"[-73.879004, 44.158648, -73.785077, 44.23616]",Essex County,36031.0,NY,New York,POINT (-73.786625 44.19936)
701349,0.0,0.0,-74.21392,41.469535,"113 Station Road, Campbell Hall, New York 10916",C. Rowe & Sons,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,360710123003000.0,"[-74.216588, 41.460938, -74.209951, 41.4745]",Orange County,36071.0,NY,New York,POINT (-74.21392 41.469535)
701350,0.0,0.0,-74.111172,41.71461,"271 State Route 208, New Paltz, New York 12561",Dressel Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,361119542001004.0,"[-74.15978, 41.695335, -74.110909, 41.720662]",Ulster County,36111.0,NY,New York,POINT (-74.111172 41.71461)
701351,1.0,1.0,-77.097955,43.1292743,"3391 Fairville Maple Ridge Rd., Newark, New York 14513",The Apple Shed,0.0,0.0,1.0,On Market Farmers' Market,SNAP ; WIC,361170210004024.0,"[-77.104319, 43.127712, -77.097122, 43.132483]",Wayne County,36117.0,NY,New York,POINT (-77.097955 43.1292743)
701352,0.0,1.0,-75.542868,39.728425,"1218 B. Street, Wilmington, Delaware 19801",Southbridge Youth Farm Stand,0.0,0.0,1.0,On Market Farmers' Market,SNAP,100030019021011.0,"[-75.543342, 39.72766, -75.542477, 39.728783]",New Castle County,10003.0,DE,Delaware,POINT (-75.542868 39.728425)
701353,0.0,1.0,-78.592018,39.0835447,"28813 SR 55, Wardensville, West Virginia 26851",Wardensville Garden Market,0.0,0.0,1.0,On Market Farmers' Market,SNAP,540319701012060.0,"[-78.596737, 39.081671, -78.590744, 39.087325]",Hardy County,54031.0,WV,West Virginia,POINT (-78.592018 39.0835447)
701354,1.0,0.0,-89.007693,42.7604481,"1329 E M-H Townline Road, Milton , Wisconsin 53563",Meyer's Farm Market,0.0,0.0,1.0,On Market Farmers' Market,WIC,551050031012040.0,"[-89.013648, 42.759958, -89.004869, 42.774786]",Rock County,55105.0,WI,Wisconsin,POINT (-89.007693 42.7604481)
701355,0.0,0.0,-96.159302,47.969608,"13500 150th Ave. SE, Saint Hilaire, Minnesota 56754",River Falls Ranch,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,271130903002126.0,"[-96.18254, 47.963, -96.1273, 47.98131]",Pennington County,27113.0,MN,Minnesota,POINT (-96.159302 47.969608)
701356,0.0,0.0,-112.0658,33.470439,"2024 N.7th Street , Phoenix , Arizona 85006",CitiFarms LLC,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,40131118004004.0,"[-112.069413, 33.469352, -112.065109, 33.471162]",Maricopa County,4013.0,AZ,Arizona,POINT (-112.0658 33.470439)
701357,0.0,0.0,-73.302872,42.570095,"3210 Hancock Rd / Rte 43, Hancock, Massachusetts 01237",Appletree Hill Organic Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,250039351002016.0,"[-73.303303, 42.567269, -73.298074, 42.576268]",Berkshire County,25003.0,MA,Massachusetts,POINT (-73.302872 42.570095)
701358,0.0,0.0,-94.263431,36.9352568,"1775 Old Hwy E, Granby, Missouri 64844",OakWoods Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,291450209001002.0,"[-94.266994, 36.929034, -94.255685, 36.942593]",Newton County,29145.0,MO,Missouri,POINT (-94.263431 36.9352568)
701359,0.0,1.0,-84.964898,32.852859,"603 White Cemetery Road, Pine Mountain , Georgia 31822",Jenny Jack Sun Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP,131451201985023.0,"[-84.981795, 32.835189, -84.956688, 32.856029]",Harris County,13145.0,GA,Georgia,POINT (-84.964898 32.852859)
701360,0.0,0.0,-81.208733,41.269484,"10220 Peck Rd, Mantua, Ohio 44255",Goodell Family Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,391336005004001.0,"[-81.230987, 41.267942, -81.207121, 41.274251]",Portage County,39133.0,OH,Ohio,POINT (-81.208733 41.269484)
701361,1.0,1.0,-74.029509,42.971771,"1319 Sacandaga Rd, West Charlton, New York 12010",Arnold's Farm Fresh Produce,0.0,0.0,1.0,On Market Farmers' Market,SNAP ; WIC,360910616004038.0,"[-74.048319, 42.959707, -74.027391, 42.974433]",Saratoga County,36091.0,NY,New York,POINT (-74.029509 42.971771)
701362,0.0,0.0,-73.131064,41.896949,"113 South Rd, Winchester Center, Connecticut 06098",White Stone Acres,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,90053202006011.0,"[-73.134826, 41.888489, -73.114583, 41.902194]",Litchfield County,9005.0,CT,Connecticut,POINT (-73.131064 41.896949)
701363,0.0,0.0,-70.654938,44.096314,"48 Leander Harmon Rd, Harrison, Maine 04040",High View Farm Dairy,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,230050150002016.0,"[-70.676255, 44.082113, -70.634686, 44.11533]",Cumberland County,23005.0,ME,Maine,POINT (-70.654938 44.096314)
701364,0.0,0.0,-98.933473,34.557891,"16963 CR NS 227, Manitou, Oklahoma 73555",Red Truck Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,401410701001060.0,"[-98.940211, 34.543892, -98.931063, 34.5655]",Tillman County,40141.0,OK,Oklahoma,POINT (-98.933473 34.557891)
701365,0.0,0.0,-98.2753,26.267234,"2409 E. 4 Mile Line, Mission, Texas 78573",Thompson Farm Market,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,482150241154016.0,"[-98.276292, 26.266987, -98.274427, 26.268182]",Hidalgo County,48215.0,TX,Texas,POINT (-98.2753 26.267234)
701366,0.0,1.0,-87.585997,40.776353,"2844 US Hwy 24, Sheldon, Illinois 60966",UR Foods Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP,170759505003004.0,"[-87.590772, 40.776182, -87.576004, 40.798306]",Iroquois County,17075.0,IL,Illinois,POINT (-87.585997 40.776353)
701367,0.0,0.0,-104.956,39.241712,"8222 S Perry Park Rd, Larkspur, Colorado 80118",Crooked Clove Farm & Ranch LLC,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,80350144081048.0,"[-104.95608, 39.232064, -104.922494, 39.256926]",Douglas County,8035.0,CO,Colorado,POINT (-104.956 39.241712)
701368,0.0,0.0,-87.56152,39.512282,"21661 Staley Rd, Paris, Illinois 61944",L&A Family Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,170450705002035.0,"[-87.567123, 39.50996, -87.545481, 39.535125]",Edgar County,17045.0,IL,Illinois,POINT (-87.56152 39.512282)
701369,0.0,1.0,-85.337939,41.761083,"71269 Bauman Rd, Sturgis , Michigan 49091",Borderline Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP,261490416003077.0,"[-85.338032, 41.759882, -85.316338, 41.767403]",St. Joseph County,26149.0,MI,Michigan,POINT (-85.337939 41.761083)
701370,0.0,0.0,-121.95171,36.568737,"PO Box 94, Pebble Beach, California 93953",Monterey Gold Honey,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,60530119012025.0,"[-121.953809, 36.568034, -121.948706, 36.57334]",Monterey County,6053.0,CA,California,POINT (-121.95171 36.568737)
701371,0.0,0.0,-88.505108,43.183107,"w383n9009 mill st, Oconomowoc , Wisconsin 53066",The Garlic Underground,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,551332045011024.0,"[-88.509226, 43.179429, -88.500285, 43.185745]",Waukesha County,55133.0,WI,Wisconsin,POINT (-88.505108 43.183107)
701372,0.0,0.0,-95.773851,33.218474,"5261 CR 4738, Cumby, Texas 75433",Rockin Bar B Ranch,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,482239502003039.0,"[-95.790794, 33.217523, -95.766441, 33.224606]",Hopkins County,48223.0,TX,Texas,POINT (-95.773851 33.218474)
701373,0.0,0.0,-75.692445,40.161075,"3669 Coventryville Road, Pottstown, Pennsylvania 19465",Four Sisters Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,420293017001002.0,"[-75.714952, 40.148525, -75.689484, 40.164962]",Chester County,42029.0,PA,Pennsylvania,POINT (-75.692445 40.161075)
701374,0.0,0.0,-96.618427,43.578181,"8700 E Sunset Circle, Brandon, South Dakota 57005",Fruit of the Coop,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,460990104031044.0,"[-96.619881, 43.577568, -96.6148, 43.579746]",Minnehaha County,46099.0,SD,South Dakota,POINT (-96.618427 43.578181)
701375,0.0,0.0,-72.771086,41.3078192,"33 Branford rd., North Branford, Connecticut 06471",Rose Orchards,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,90091861004007.0,"[-72.771441, 41.305709, -72.765639, 41.3233]",New Haven County,9009.0,CT,Connecticut,POINT (-72.771086 41.3078192)
701376,0.0,0.0,-90.870672,43.707198,"E7624 County Road P, Westby, Wisconsin 54667",Timber Coulee Outfitters,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,551239603001013.0,"[-90.881081, 43.69378, -90.845531, 43.71883]",Vernon County,55123.0,WI,Wisconsin,POINT (-90.870672 43.707198)
701377,0.0,0.0,-93.588959,40.189456,"26 NE 80th Street, Spickard, Missouri 64679",Homestead Hill Farm & Nursery,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,290799601002009.0,"[-93.596347, 40.162894, -93.575881, 40.1921]",Grundy County,29079.0,MO,Missouri,POINT (-93.588959 40.189456)
701378,0.0,0.0,-80.784118,33.0465746,"213 Clatty Farm Rd., Ruffin, South Carolina 29475",Lil Johnson Rayanch,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,450299704012018.0,"[-80.790817, 33.04321, -80.763735, 33.080319]",Colleton County,45029.0,SC,South Carolina,POINT (-80.784118 33.0465746)
701379,0.0,1.0,-96.861851,45.518557,"12871 467th Ave, Browns  Valley, South Dakota 56219","Sunset Gardens, LLC",0.0,0.0,1.0,On Market Farmers' Market,SNAP,461099504001017.0,"[-96.902768, 45.514249, -96.861618, 45.543483]",Roberts County,46109.0,SD,South Dakota,POINT (-96.861851 45.518557)
701380,0.0,0.0,-91.420524,38.5912056,"1784 Doll Road, Hermann, Missouri 65041",Schneider Farms LLC,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,290739602001051.0,"[-91.422254, 38.585464, -91.393914, 38.616724]",Gasconade County,29073.0,MO,Missouri,POINT (-91.420524 38.5912056)
701381,0.0,1.0,-122.41483,45.392004,"24041 SE HWY 224, BORING, Oregon 97009",Aslan's How Organics,0.0,0.0,1.0,On Market Farmers' Market,SNAP,410050235001023.0,"[-122.42081, 45.389453, -122.408051, 45.394932]",Clackamas County,41005.0,OR,Oregon,POINT (-122.41483 45.392004)
701382,0.0,1.0,-80.698246,40.685548,"14950 State Route 45, Lisbon, Ohio 44432","W Bench Farms, LLC",0.0,0.0,1.0,On Market Farmers' Market,SNAP,390299517003001.0,"[-80.704305, 40.673592, -80.670711, 40.71108]",Columbiana County,39029.0,OH,Ohio,POINT (-80.698246 40.685548)
701383,0.0,1.0,-74.906944,40.143277,"150 Trenton Ave, Hulmeville borough, Pennsylvania 19047",Phoenix Farms,0.0,0.0,1.0,On Market Farmers' Market,SNAP,420171060001006.0,"[-74.911071, 40.14013, -74.90258, 40.146631]",Bucks County,42017.0,PA,Pennsylvania,POINT (-74.906944 40.143277)
701384,0.0,0.0,-92.934008,45.831203,"13650 Government Rd, Pine City, Minnesota 55063",Peaceful Pines Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,271159506001027.0,"[-92.93442, 45.81735, -92.91882, 45.83183]",Pine County,27115.0,MN,Minnesota,POINT (-92.934008 45.831203)
701385,0.0,1.0,-84.680748,45.186933,"302 Thumb Lake Rd, Vanderbilt, Michigan 49795",English Orchards & Family Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP,261379501002020.0,"[-84.693804, 45.186249, -84.673079, 45.197418]",Otsego County,26137.0,MI,Michigan,POINT (-84.680748 45.186933)
701386,0.0,0.0,-90.927414,41.509551,"1575 Underwood Ave, Muscatine, Iowa 52761",Anderson Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,191390501001069.0,"[-90.929808, 41.506353, -90.90065, 41.522266]",Muscatine County,19139.0,IA,Iowa,POINT (-90.927414 41.509551)
701387,0.0,1.0,-85.900775,42.90706,"4763 Baldwin St, Hudsonville, Michigan 49426",Salad Central,0.0,0.0,1.0,On Market Farmers' Market,SNAP,261390246002013.0,"[-85.902449, 42.906992, -85.887309, 42.915259]",Ottawa County,26139.0,MI,Michigan,POINT (-85.900775 42.90706)
701388,0.0,0.0,-84.980021,37.307649,"2806 KY1547, Liberty, Kentucky 42539",Second Season Produce,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,210459503021030.0,"[-85.012585, 37.294134, -84.970036, 37.348735]",Casey County,21045.0,KY,Kentucky,POINT (-84.980021 37.307649)
701389,0.0,1.0,-77.672284,42.75463,"5486 South Livonia Road, Conesus Lake , New York 14435",Olde Silo Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP,360510311022012.0,"[-77.685277, 42.744351, -77.671378, 42.756325]",Livingston County,36051.0,NY,New York,POINT (-77.672284 42.75463)
701390,0.0,0.0,-84.134766,40.555566,"16618 SR 33 East, Wapakoneta , Ohio 45895",Hilltop Harvest Farm Self Serve Market,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,390110411003002.0,"[-84.158805, 40.540977, -84.126503, 40.55587]",Auglaize County,39011.0,OH,Ohio,POINT (-84.134766 40.555566)
701391,0.0,0.0,-71.08843,42.0737109,"209 Washington Street, North Easton, Massachusetts 02356",Langwater Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,250059856003004.0,"[-71.097104, 42.06602, -71.087256, 42.074849]",Bristol County,25005.0,MA,Massachusetts,POINT (-71.08843 42.0737109)
701392,0.0,0.0,-84.960373,41.1697509,"14212 State Road 37E, New Haven, Indiana 46774",Kurtz Produce,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,180030109002010.0,"[-84.965864, 41.158465, -84.94649, 41.172639]",Allen County,18003.0,IN,Indiana,POINT (-84.960373 41.1697509)
701393,0.0,0.0,-98.326276,35.013603,"17153 CR 1380, Anadarko, Oklahoma 73005",Woods & Waters Winery & Vineyards & Berry Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,400151620002055.0,"[-98.335686, 34.9857, -98.306992, 35.014695]",Caddo County,40015.0,OK,Oklahoma,POINT (-98.326276 35.013603)
701394,0.0,0.0,-82.957049,41.3179418,"753 E Maple St, Clyde, Ohio 43410",Eshleman Fruit Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,391439620001016.0,"[-82.963251, 41.3047, -82.955298, 41.318579]",Sandusky County,39143.0,OH,Ohio,POINT (-82.957049 41.3179418)
701395,0.0,0.0,-85.625363,43.159966,"10724 Grange Ave NE, Rockford, Michigan 49341",Grange Fruit Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,260810106012030.0,"[-85.626019, 43.153399, -85.611029, 43.160768]",Kent County,26081.0,MI,Michigan,POINT (-85.625363 43.159966)
701396,0.0,0.0,-76.007155,39.1262217,"3621 Church Hill Road, Church Hill, MD 21623, Church Hill, Maryland 21623",Unity Church Hill,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,240358103002025.0,"[-76.018749, 39.121, -76.002896, 39.130182]",Queen Anne's County,24035.0,MD,Maryland,POINT (-76.007155 39.1262217)
701397,0.0,0.0,-77.350194,40.590023,"429 Happy Hollow Road, Mifflintown, Pennsylvania 17059",Serenity Hills Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,420670701021029.0,"[-77.369187, 40.575938, -77.345681, 40.59176]",Juniata County,42067.0,PA,Pennsylvania,POINT (-77.350194 40.590023)
701398,0.0,0.0,-83.913113,34.854805,"596 Crump Creek Rd, Blairsville , Georgia 30512",7M Family Farms LLC,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,132910002063026.0,"[-83.915275, 34.852562, -83.90802, 34.855403]",Union County,13291.0,GA,Georgia,POINT (-83.913113 34.854805)
701399,0.0,1.0,-76.141122,36.713688,"2201 Mount Pleasant Road, Chesapeake, Virginia 23322",Mount Pleasant Farms,0.0,0.0,1.0,On Market Farmers' Market,SNAP,515500211032014.0,"[-76.14453, 36.706364, -76.135811, 36.714167]",Chesapeake city,51550.0,VA,Virginia,POINT (-76.141122 36.713688)
701400,1.0,1.0,-87.762193,41.886731,"330 N. Lotus, Chicago, Illinois 60644",PCC Austin Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP ; WIC,170312519003002.0,"[-87.763427, 41.885753, -87.761735, 41.887312]",Cook County,17031.0,IL,Illinois,POINT (-87.762193 41.886731)
701401,0.0,0.0,-88.266753,42.333355,", Mchenry, Illinois 60050",Willies Honey Company,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,171118706063015.0,"[-88.267246, 42.328447, -88.257505, 42.335696]",McHenry County,17111.0,IL,Illinois,POINT (-88.266753 42.333355)
701402,0.0,0.0,-91.012318,38.785607,"12650 State Highway M, Wright City, Missouri 63390",Palme Acres Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,292198202013000.0,"[-91.013815, 38.761695, -90.99371, 38.786279]",Warren County,29219.0,MO,Missouri,POINT (-91.012318 38.785607)
701403,0.0,0.0,-81.08206,26.7822802,"29513 US Highway 27th Moore Haven, FL, Moore Haven , Florida 33471",Gray's and Danny's Meat Plant,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,120430002021066.0,"[-81.082331, 26.778078, -81.07451, 26.782841]",Glades County,12043.0,FL,Florida,POINT (-81.08206 26.7822802)
701404,0.0,0.0,-82.226861,27.900748,"3003 Pearson Road, Valrico, Florida 33596",Wingspread Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,120570132063000.0,"[-82.227992, 27.893731, -82.219645, 27.908312]",Hillsborough County,12057.0,FL,Florida,POINT (-82.226861 27.900748)
701405,0.0,0.0,-74.978229,40.664299,"304 Hackett Rd., Hampton, New Jersey 08827",Dancing Waters Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,340190104001028.0,"[-74.979534, 40.657841, -74.976248, 40.664976]",Hunterdon County,34019.0,NJ,New Jersey,POINT (-74.978229 40.664299)
701406,0.0,0.0,-82.801607,43.20726,"7353 Brockway Rd., Melvin, Michigan 48454",Speaker Lone Oak Orchard,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,261519712003029.0,"[-82.803769, 43.202419, -82.793513, 43.2173]",Sanilac County,26151.0,MI,Michigan,POINT (-82.801607 43.20726)
701407,0.0,0.0,-81.532148,41.1259834,"2196 Jacoby Road, Copley, Ohio 44321",Jacobs Heritage Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,391535075011012.0,"[-81.547836, 41.117055, -81.523385, 41.136565]",Summit County,39153.0,OH,Ohio,POINT (-81.532148 41.1259834)
701408,0.0,0.0,-80.439108,39.175611,"State Route 19 , Good Hope, West Virginia 26385",TarryLeas Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,540330313002025.0,"[-80.451718, 39.165118, -80.438505, 39.176589]",Harrison County,54033.0,WV,West Virginia,POINT (-80.439108 39.175611)
701409,0.0,1.0,-95.658259,29.408958,"14025 Oak Lake Village Dr, Needville , Texas 77461",Three Sisters Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP,481576756001001.0,"[-95.665158, 29.397225, -95.616616, 29.438766]",Fort Bend County,48157.0,TX,Texas,POINT (-95.658259 29.408958)
701410,0.0,0.0,-86.306406,42.174401,"3452 Friday Rd., Coloma, Michigan 49038",Fruit Acres Farm Market & U-Pick,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,260210102011008.0,"[-86.320122, 42.168672, -86.305218, 42.17571]",Berrien County,26021.0,MI,Michigan,POINT (-86.306406 42.174401)
701411,0.0,0.0,-80.939846,40.5013874,"7271 Pearl Rd SE, Amsterdam, Ohio 43903",Rax and Trax Farms LLC,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,390197206002066.0,"[-80.965532, 40.489958, -80.927241, 40.512062]",Carroll County,39019.0,OH,Ohio,POINT (-80.939846 40.5013874)
701412,0.0,0.0,-80.046348,41.289557,"1919 Harrisville Rd, Stoneboro, Pennsylvania 16153",Old Time Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,420850325022011.0,"[-80.072714, 41.269566, -80.045829, 41.296802]",Mercer County,42085.0,PA,Pennsylvania,POINT (-80.046348 41.289557)
701413,0.0,0.0,-107.794,46.6918687,"65 Haxton Lane, Melstone , Montana 59054",Kyhl Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,300870001001093.0,"[-107.826076, 46.620593, -107.775214, 46.72185]",Rosebud County,30087.0,MT,Montana,POINT (-107.794 46.6918687)
701414,0.0,0.0,-84.387953,37.5475873,"430 Wallacetown Road, Paint Lick, Kentucky 40461",Halcomb's Knob LLC,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,210799704002009.0,"[-84.392787, 37.54003, -84.351693, 37.570262]",Garrard County,21079.0,KY,Kentucky,POINT (-84.387953 37.5475873)
701415,0.0,0.0,-79.125907,35.997654,"913 Arthur Minnis Road, Hillsborough, North Carolina 27278",RambleRill Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,371350112093008.0,"[-79.139627, 35.990067, -79.121452, 36.004839]",Orange County,37135.0,NC,North Carolina,POINT (-79.125907 35.997654)
701416,1.0,0.0,-80.157104,40.786906,"329 BenVenue Rd, Zelienople, Pennsylvania 16123",Mazur's Greenhouse and Farm,0.0,0.0,1.0,On Market Farmers' Market,WIC,420076051003004.0,"[-80.180207, 40.783371, -80.15482, 40.795211]",Beaver County,42007.0,PA,Pennsylvania,POINT (-80.157104 40.786906)
701417,0.0,1.0,-70.22472,44.087681,"#9 Third Street, Auburn , Maine 04210",Valley View Farm,0.0,0.0,1.0,On Market Farmers' Market,SNAP,230010105002003.0,"[-70.225276, 44.087602, -70.22187, 44.088824]",Androscoggin County,23001.0,ME,Maine,POINT (-70.22472 44.087681)
701418,0.0,0.0,-86.353321,41.6567535,"57754 Crumstown Hwy, South Bend, Indiana 46619",Matthys Farm Market,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,181410109013015.0,"[-86.361284, 41.650647, -86.35083, 41.657781]",St. Joseph County,18141.0,IN,Indiana,POINT (-86.353321 41.6567535)
701419,0.0,0.0,-70.25366,44.121527,"876 Summer Street, Auburn, Maine 04210",Whiting Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,230010108002000.0,"[-70.27189, 44.1049, -70.24821, 44.127103]",Androscoggin County,23001.0,ME,Maine,POINT (-70.25366 44.121527)
701420,0.0,0.0,-93.499684,37.0244265,"1068 S Metzletein Rd, Clever, Missouri 65631","Serendipity Acres, LLC",0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,290430201022011.0,"[-93.500763, 37.016816, -93.478181, 37.030874]",Christian County,29043.0,MO,Missouri,POINT (-93.499684 37.0244265)
701421,0.0,0.0,-81.784668,41.216353,"2175 W. 130th Street, Hinckley , Ohio 44233",Family Roots Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,391034001002007.0,"[-81.784962, 41.201512, -81.764408, 41.226895]",Medina County,39103.0,OH,Ohio,POINT (-81.784668 41.216353)
701422,0.0,0.0,-93.308,30.940726,"373 J B H LANE   (Hawks Road), LEESVILLE, Louisiana 71446",Hawkes Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,221159509023000.0,"[-93.311193, 30.934198, -93.302545, 30.941459]",Vernon Parish,22115.0,LA,Louisiana,POINT (-93.308 30.940726)
701423,0.0,0.0,-83.879188,32.6472124,"478 Blasingame Road, Fort Valley, Georgia 31030",Sweet Morning Acres,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,130790702022022.0,"[-83.89635, 32.627412, -83.871733, 32.654367]",Crawford County,13079.0,GA,Georgia,POINT (-83.879188 32.6472124)
701424,0.0,0.0,-81.759425,41.211152,"2398 Weymouth Road, Hinckley, Ohio 44233","Weymouth Farms & Orchard, Winery",0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,391034001002006.0,"[-81.764455, 41.207955, -81.745014, 41.233588]",Medina County,39103.0,OH,Ohio,POINT (-81.759425 41.211152)
701425,0.0,0.0,-76.611156,43.251306,"13054 Ira Station rd, Martville, New York 13111",Happy Hooves Organic Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,360110401011000.0,"[-76.623121, 43.249643, -76.600474, 43.253742]",Cayuga County,36011.0,NY,New York,POINT (-76.611156 43.251306)
701426,0.0,0.0,-71.230909,42.445743,"142 Marrett Rd, 12 Bacon Street, Lexington, Massachusetts 02421",Meadow Mist Farm,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,250173584001005.0,"[-71.234466, 42.445075, -71.230524, 42.446637]",Middlesex County,25017.0,MA,Massachusetts,POINT (-71.230909 42.445743)
701427,0.0,1.0,-85.87405,38.366417,"6403 Loi Road, Floyds Knobs, Indiana 47119",Kruer Family Farm Poultry & Fowl,0.0,0.0,1.0,On Market Farmers' Market,SNAP,180430710032010.0,"[-85.900499, 38.353194, -85.862003, 38.380619]",Floyd County,18043.0,IN,Indiana,POINT (-85.87405 38.366417)
701428,0.0,0.0,-83.160217,43.1868314,"4867 Swoish Road, North Branch, Michigan 48461",Swoish Farms,0.0,0.0,1.0,On Market Farmers' Market,No SNAP Benefit ; No WIC Benefit,260873325003015.0,"[-83.174514, 43.179185, -83.154618, 43.187003]",Lapeer County,26087.0,MI,Michigan,POINT (-83.160217 43.1868314)
